,video_id,comments
750,wkHvRCFFfLU,"[""If a man can't admit his cheating with all circumstantial evidence and still lies and denies there is no way forward..\nHe makes you feel like you are crazy , insecure and jealous.."", 'This is from 9 years ago.  No idea on their ""status"" now.   Unfortunately as much as I still love my ex, it just got to a point where I had to say ""enough is enough.""  And walk away.   Just don\'t have it in me go give it another go with him.', 'I hope Kenny got his second chance and lived happily ever after.', 'How can i dm you privately', ""Wow. He need help Matt to accept treatment. The way he treat her,  its better to stay single. I know how it feels when he goes and sleep with onther woman bec she refuse to sleep with him. Its all about me that the way he think. While she is up all the night thinking what he's doing with all their money that he supported to take care of it."", 'I cheated on my gf with my ex that cheated on me so bad that she ended up having a baby with the guy. I hate my ex with a passion I really do. I can’t believe I was so dumb to let a good feeling ruin a home I had with my gf I feel so bad I truly do love my gf it was just bad thoughts that got me thinking that she will do the same. Every relationship I got cheated in but this time I did it. I know both sides of it now and they are not great. I was the problem not her. I was just so insecure didn’t communicate when I thought she didn’t love me  and afraid of letting my self love a person that loved me so much. It was like it was to good to be true. I would get mad at my gf thinking why does she drag me along by getting upset with me saying she wants to work it out then doesn’t but I stop stressing about it bc it was that she was trying. All the emotions she’s going through. I’m the type of person to love you until you cut it off. Now she hit me with the it’s time to better ourselves and focus on our careers and get our shit together. She is saying maybe we were put in each others lives to help build up who we are. That’s how she feels now but if we meet again in the future its god telling us it was meant to be. I wish the best for her I truly do. I told her the things I’m doing to become a better person bc we both now I’m a good person. Cheating is something I don’t want to be known as bc deep inside I know that’s not me. It’s only been 1 day since all that but this video made me open my eyes even more. It’s time to show and put in the work so others or hopefully she can see it but most importantly I see it.', ""I don't have any amount of respect to cheating husband/wife or even just a Boyfriend/Girlfriend situation, it wasn't done by mistake, its a poignant decision in the first place before you decide for yourself that you're gonna cheat but you still chose to."", ""i cheated on my boyfriend of 4 years, he is the best person that i ever known, i don't feel jealousy and didnt take my cheating seriously, only when i told him did i regret so much what i did and realize what i did, i feel so guilty and he forgave me but it still hurts him everyday, i just want to know how can i help him get better again, i don't deserve forgiveness but i just want him to smile again"", 'thank you so much for this. i don’t think a lot of people realize that sometimes the people that cheat aren’t cheaters in their hearts. but it’s a a bunch of small reasons and things that don’t always relate to the relationship, at least at the surface. IF YOU CHEATED THAT DOESNT MEAN YOULL DO IT AGAIN. Work on yourself and prove it. i’m on day 3 of being caught cheating emotionally and i’m on day 3 of changing my shit and being the best man for her to come back too. (i’ll let y’all know how it goes. might be weeks, might be months, might be years)', ""How do I tell her, speak with her or prove things to her if she blocked me everywhere, said she never wants to see me again and removed me from her life (i didn't physically cheat but I texted with a girl in a very inappropriate way that u can call cheating)""]"
751,-MSl1LWhOrM,"['Awesome😂', 'Still the best!! I had to come back to this.', 'This was funny', 'The BLOOPERS!!!!!! Oh myyyyyyyyy goodness the bloopers are everything!!!! All of those ‘takes’ to get the perfect 👌 shot is so brilliant! Doing it with close friends I bet made it so much fun but challenging! Y’all did great! Wow Jameson, wow!', 'HAHAHAHAHA 3:09 i was literally thinking ""omg that lowkey sounded like batman"" then you DID BATMAN xDDDDD', 'I love this video and show it to people all the time!! Great work!!\n\nOne thing Matthew & company could have learned from Fifty Shades-- perhaps the only thing worth learning-- is a SAFE WORD, lol. Instead of saying ""Wait"" (which was the actual line), Matthew could have said an agreed upon Safe Word and she would\'ve known he was seriously asking her to stop. ;-)', 'This was amazing', 'Your advice and humor really makes me forget about someone I am trying to forget.', 'Action speaks loud than words.. stop show others the truth...', 'Omg, so funny😂😂😂😂who was that girl playing Dakota s part😂😂😂😂😂😂😂']"
752,93FSAK4h-jg,"['I would never pursue a relationship with a guy who had a female ""bestie"" in the first place. Its always dangerous territory.', 'She\'s ""too busy"" but still has time to maintain a relationship with and steal time from another woman\'s man', ""My boyfriend hid his female best friend  until well after we moved in together. Now it's new news to me and I don't feel like I can trust him any more. I also found out that after we broke up last year he went right back to her. We are together again for the last 8 months but now I'm hurt and just want him to leave\n He said I was being petty when I found out about her and even though she decided to back off I'm still extremely hurt that he never told me about her being his beastie... I had to find out the hard way years later. Of course he just wants to move on and forget it, but I don't know how."", 'Great advice! I ended up on this video by accident, but loved watching it! I’ve actually been in similar situations before. In the past, the boyfriend made a new female friend and they got close very quickly where they would talk a lot. The main issue was that she wasn’t respectful towards me, and wasn’t interested in talking to me or getting to know me at all! Unfortunately the guy couldn’t understand why this was a problem and he couldn’t understand that if someone didn’t have an ill motive, they wouldn’t do this. \n\nOther situation was that the best friend of the guy was already there, they were old friends. But the whole dynamic between them felt quite strange. They acted like a couple and did everything together, except they didn’t have sex. They even did the childish talk that some couples do, that weirded me out a lot. To me it felt like he was already in a relationship, he just didn’t know it yet. \n\nThe other people I’ve observed, the friends of the opposite sex who are super close to each other, they do seem like a couple and act like a couple. There is definitely a line that gets crossed, even if there is nothing physical. \n\n\nUsually if we’re all together and the guy and the friend behave in a way that makes me feel like I’m not the girlfriend and someone else is, then they’ve crossed a line. It’s usually when they’re actually being disrespectful but then they don’t understand why something can be disrespectful. \n\n\nNow I think I would avoid a guy with a female best friend. But I think I would appreciate it if he has some female friends, because then it means he’s capable of relating to women and communicating well. A female best friend, I can’t be bothered to go through those things again when there are so many other good options out there lol', 'My best friend is Male and his girlfriend is extremely jealous of our relationship. My husband is extremely jealous for the same reasons. The new year is bringing change love ,heartbreak but most of all a new beginning.', 'This chick is trouble. If I was the girlfriend, I would get rid of my boyfriend just for being friends with a chick like this.', 'How about if si the boyfriend how si not respect the girlfriend putting the woman friend frist?', 'I love how Matthew was very polite to this woman but still put her in her place. Raise your hand if you know she isn’t going to follow his advice and he will eventually break off the friendship cuz his wife demands it. Women need to stop going after men who are taken. Men and women will take forever to learn. How do I know? I’m guilty and just now figuring it out for myself.', 'I think she was awesome, when There was a little pushback she was eventually got it', 'how she busy but has the to hang out  and be best friend with somebody fiancé']"
753,R8G0qhswflo,"['Trade offer 🧐🤣 tea for tea', '🤣🤣lmaoo', 'Earl gray is damn good bro lmao', 'That is funny 😁 \nWhere can I watch the whole movie 🍿 🎥 ?', '@Matthew Hussey - Wow! Haha!! That was exceptionally clever and really fun and funny! Well done Team Hussey haha! From a fellow Brit, but who still lives in England :) Much Love, Anita xx ♥️', 'Hahahahahahahahahaha *intake of breath* hahahahahahahahahahahahahahahahahahahaha!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!', 'Just curious if that tea was decaf or regular.  Please post the details such as where to buy it.  😊', 'I haven’t seen this at all yet!!!! Ohhhh myyyy gawd it’s so funny! Very well done!!! Wow and the tea bits thrown in there bahhhhahha so hilarious!!! Very well put together !!! Wow', 'yoo how much went into the production of this video lmao this is way more high key than i expected', '0:53 him just glaring off frame HAAHHA']"
754,s_4dQtak3mk,"['Keeps telling me to let go but hes holding onto me on  technology i have been  ready for this to be over', '😢 I want to know how should be the treatment after.. “silent treatment”, ?block the person immediately so the person will have contact cero? How painful is in these days what comes next 😭', 'Ur not telling me I’m wrong when I don’t wanna b with u lol 😭 ain’t a wrong or right this it is what it is. YOU DONT NEED TO EXPLAIN SHIT, IM SURE U SAID UR PLEA SEVERAL TIMES ALREADY THEY DIDNT LISTEN OH WELL.', 'One reason because I want to🤷🏻\u200d♀️😒', 'Thank you so much, this is my first relationship and this was helpfull.', ""I am dating with a guy and he really love but I don't feel so and want to break up with him. But I don't want to hurt him because I am his first love and I don't want to be I am the one who break up. I want him to break me up. But I have no idea how to  do it. I was a mistake that I accept his confession."", 'Im in a year and a half relationship, we moved to fast and we started living together after a month, mainly due to her having family issues at home. Ive tried breaking up 5times and yet i still find myself here. When im alone all i think about is braking up and what excuses to use.', 'Thanks 👌👌💯', 'After a four year relationship, and buying a house together, the only reasons I was given were “I’ve been unhappy for three weeks” and “I think you’ll be happier with someone else”.', 'As a Taurus I’ve been studying, working, college, civil services, free labor, and kept her in my heart. I thought we were still together \n\nShe slept with someone else\n\nThe anger made me block her most important Facebook account.']"
755,XDdwkopUh0s,"[""I guess the best to do right now is a lot of traveling and enjoying the 🌎 . It's on my top list. I wanna do it for fun and rest. I miss being on the air since 2012."", 'This was really helpful. Thank you.', 'Thank you sir!\nI love the knowledge you share 🥰😍❤', 'I feel like my life is going too fast just like ferris bueller said', 'Not an ""8:22"" but great material for the Virtual Retreat visualizations! Thank you! <3', '👍♥️', 'Handsome man', 'Boyhood was an awesome movie. Loved it', ""matthewww urrr cute n like perfect but I probably won't see you till 2020 soooo live ya life and if you wanna slide through to my dreams thatd be nice"", 'Ohh handsome, which pants are those!']"
756,MDvyuEQNmB0,"['Its hard', 'OMGEE. I SO needed to hear this😭🌬️🌤️🕊️.', 'I’m a guy and Matthew is spot on. If the guy already planned a date with you, he’s now planning to meet you that Friday so the pressure is off him to have to keep you entertained. He’s probably focusing on his life meanwhile and hoping you have a life and enough things to do. A simple text here and there is fine but don’t expect consistent calls. Just be chill, it’s only the start of meeting someone. If you start texting him insecure things he’s probably going to respond but at the same time notice that you’re being too needy right at the start. Which could put a slight strain on the guy, and will make the interaction between you two feel forced.\n\nAlso, texting is boring. I personally would rather keep my questions for the actual date.', 'Cut the bull, this man has some one else, move on', 'another grown man encouraging women to accept low effort??? how disappointing! He’s priming us to accept ambiguity. Men have a different concept of time they can have kids until they’re 80. Women have to act swiftly we don’t have as much time!! what a shame.', ""I recommend you date several people but sleep with none. Then only become exclusive when you're really sure of the one you want to be in a relationship with."", 'So useful thank you', 'Im sorry but i get tired of girls saying if a guy cant call me we wont work, maybe some people dont feel comfortable talking on the phone like myself i dont ever know what to say im more of a person who likes to talk in person then on a phone, some girls dont understand that', 'Not talking until the date abd u date only once a week.. nah he’s not trying to get to know you', 'Thank you ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️']"
757,nmyjJrE5Ev0,"[""A wise women will see the danger and run. A fool walks on and is destroyed, I'm quoting the bible. Jesus Christ gives me wisdom through the bible, that's why I understand that I need to start running like track and field"", 'Lmao definitely best video ending ever 😂 loved this quick & simple video tho', 'Don’t forget. Vulnerability makes you lazy and stupid. Why are people too dumb to get this straight?', 'Very good', 'Brother Matthew.. I loved what you said.. thankyou.. 😘😘', 'This reminds me of this quote by André Aciman\n""If there is pain, nurse it, and if there is a flame, don’t snuff it out, don’t be brutal with it. Withdrawal can be a terrible thing when it keeps us awake at night, and watching others forget us sooner than we’d want to be forgotten is no better. We rip out so much of ourselves to be cured of things faster than we should that we go bankrupt by the age of thirty and have less to offer each time we start with someone new. But to feel nothing so as not to feel anything — what a waste!""', 'Love ya mathew! You are not just a coach but a guru and a guide ❤❤❤❤❤', 'Showing vulnerability to some men can be a big mistake they will throw it back in your face.', 'Today I was vulnerable twice, and it felt right. Thanks for great video. Love London!', 'Woman are emotional and physically weak and vulnerable?']"
758,Zvpe4lJNLwY,"['Men, especially young men, aren’t as interested in relationships as they require a lot of emotional effort and time. Men are more interested in casual sex. It’s generally the opposite for women. Women are very pragmatic when it comes to dating especially as they get older. Men, do not get married. You can still have amazing intimate relationships without bringing state law into your financial affairs.', 'Not a single word on helping the man archiving those goals and build things together??\nInstead: go to the finish line and pick him up there. \nYou made that girls life much harder.. because most woman want the ready guy.. so then.. what should make that accomplished guy pick you?\nNo word on self improvement ether...', 'Matthew! I just ADORE the way you break things down! TY!', 'What did women expect? They flooded the market with free P*ssy in the name of ""women\'s empowerment"" and now the price has plummeted. Men have no obligation to commit any more because most women are literal prostitutes by definition sleeping with 100s of men wasting their most fertile and precious years on ""experience"". What good is your experience to a man that is ready to build a new life and share these experiences with you? You\'ve already done it all, nothing is new.', ""Not that complicated. Attractive men don't want to settle/settledown. Unattractive men are unattractive lol. Hoe Math explains this even better"", 'Im that guy with that sense of entitlement & Ive sabatoged 2 great relationships now because of it.  I honestly hate it but cant break out of that mindset...how do I smash theough that wall so I can progress?', 'People lie with no remorse', 'If you want him to commit, you’ll have to submit. What’s in it for him?', '5:06 on point.', 'The biggest mistake the caller is making is assuming lives and relationships are a series of benchmarks and check boxes that look the same for everyone. ""Ready to commit"" can look as different as there are numbers of men. If the caller is expecting (demanding?) men to universally conform to her (and society\'s) idea of what a committed heterosexual relationship looks like, and then proceed to fault THEM because they don\'t, she will be perpetually disappointed. Stop being a sheep.']"
759,4S6_WETgxBE,"['And I\'d say the same for NOT speaking about something. I recently had someone ""ghost"" me. I sent a text asking if he was ok because we had been talking consistently for a few months. He didn\'t answer my text. Then a good month and a half later he sent a text apologizing, and that he missed talking with me, but said he didn\'t write me back because he was upset by something I said and he didn\'t want to ""say the wrong words"" --(🤔 Whatever that means???) I simply wrote back two words which were: ""Got it"". I didn\'t apologize or become defensive because honestly, I barely remember the conversation or saying what I said to upset him. I\'m not going to apologize for something I don\'t remember saying and since he was talking about an unimportant conversation that happened roughly 3 months ago now, I feel he\'s being unfair. \n\nSo in this case, what makes someone evasive and who ghosts or gives the silent treatment look untrustworthy IS in their LACK of important communication. No one can be expected to defend themselves against something they have no clear memory on. To me, it makes him just look like a player who is trying to manipulate me. He wanted out of our situationship (nothing physical had happened yet, it was just a friendship so far) and he obviously didn\'t want to tell me the truth. The most disrespectful parts, however, that make him look untrustworthy is first when he didn\'t respond to my direct inquiry by text after he stopped calling, and secondly - that when he did reach out, he made the reason he ghosted as MY fault! Ick!!! Am I being too hard on this guy, or does it sound like he\'s a jerk??? 🤔 I\'d welcome any thoughts here!', ""I m kinda little bit different than my sisters. I grew up with law self-esteem, shy and I'm not not a great talker. Later on at the age of 21 I got married I moved to Europe then 🇺🇸. I met ppl from different nationality. I wasn't sure enough that I trusted somebody much. Not my parents, not my friends or ex boyfriend's. Bc simply no one kept a promise to me! So I had this difficulty to believe that I'll be one day with someone. I feel like there still hope to start all over again and be in love again. Even if it's gonna start with someone looking 4 me to remind me that we gonna take pictures together."", 'love this story, matt all the best', ""I'm proud of this video too! 😁"", 'So important in all relationships -particularly with children. X', 'How beautiful. Keep your words is one of the quality I value most.', ""I'm an attractive woman. Often people ask if I do modelling. Even the guy I like said he couldn't believe a woman like me liked him. Yet my heart keeps getting broken by men. A couple of reasons: I fall for older men, I have low confidence, I am not ambitious and don't have a fulfilling job, i'm slightly depressed, I am too nice, I can't resist sex after a couple of dates, I am overly romantic and dreamy..."", 'I think the big challenge for me is to learn how to say no and not feeling guilty about it. Thus, when I say no I always want to give reasons for not doing it and explain why I can’t. But is that really necessary? I think I need to learn how to say no without explanation or excuses. Just I can’t do it, sorry. Right?', 'One of my mottos “stop telling me shit you don’t mean.”', 'I just cut someone off who would say one thing and then do another. And would invite me to things but blew me off. 😕 I told him I deserved better and it’s important to me for people to keep their word']"
760,8xU9aK2ZGM0,"['Yep im screwed', ""I'm in this situation right now."", 'Ugh if our partners would just see working through pain and conflict is so romantic and attractive in the end … just try and say something nice when someone is hurt or upset. It can change so much around when you finally don’t get defensive', 'Super energy\nGreat job', 'Its a big window from petty reasons to serious reason arguments.', 'What did your ex do to help you in that moment? I like this idea of asking for help, but not sure it works so smoothly in practice, especially when two partners are both angry during an discussion / argument.', 'And what if your spouse then gets angry with you, because you didnt ask nicely, but, you didnt think/realize it came across as not nice, just factual. And then you ask them how would that sound, what is an example of what I could say that would make it sound nice for them? So that I can say it that way. And theyre like, I dont know how that sounds, just nice.... FML  I feel like I have a really big problem and asking my spouse for help and he KNOWS that im barely keeping it together because of my problems and he still chooses to get angry with me because I didnt say something in a certain way to him.. Give me a break, dont kick me when Im down man. Thanks for letting me rant and thanks for your videos.', 'So crazy that people just arguing in the comments 😂😂😂', 'My partner when we argue no mater what always brings up the past and during the arguement kicks me out and my mom lives in the in law apartment and now even tho mom done thing she kicks us both out every arguemet', ""I actually have tried this many times with my spouse before I watched this video. It just led to more arguments...he can't wrap his head around vulnerability. I'll keep trying.""]"
761,HI8AKIFMcW0,"['Great advice 👍 👌 \nThank you Sir for being you.', 'thank you so mutch i had for the last 2-3 weeks a problem that my trauma from past. because someone is becoming realy close to had a little fall out last night today i watched your video and because of this i see it now as a challenge to overcome and to strengen myself and the relationship now i dont feel pressure at all and iam cofident its amazing', 'Chris Braaten\r\n7 years ago\r\nWhy guys lie to girl?', 'Life altering advice. Thank you!', 'Great\nContent\nThank\nYou\nMatt\nOpport To show ur abil or grow vs disdain', 'Get up 💥 Show up 💥 Be Intentional 💥', 'Just perfect 👌. When we change perspective of the situation in front of the us we change our responses to it. ☺️😉', 'You set my day right thank you Matthew..', ""It's rubbish to tell people to try harder, it all depends on the boss or whoever you're trying to please.  I was working as a housemaid at one time, I noticed that all the cups we were supposed to put in the rooms were dirty.  So after work, I signed myself off and took all the cup to the kitchen and was washing them.  My boss came in, saw me and gave me a look of, I don't want to pay you for extras.  I told her it was ok because I'd signed off.  She didn't say a word to me, just left the kitchen.  there was no recognition, no promotion or pay rise for me.  The truth is that if someone stubborn has made up their mind about you, nothing will budge them and you will be sacked rather than have any acknowledgement, which is what happened to me."", 'Service is not our birthright, its Luxury. If a person does not want to be in/of service for humans, thats fine and that person should not work with or for humans. There is so much more to do than working for Humans. Work for jesus or god for example. Create sounds for the cosmos, for the earth. Etc']"
762,gp0-ckvRoNI,"['Yes. Cash is a killer!! Always carry cash with you. I am a man and I see it so sexy!! How do you think if a woman see you 😅🙌🏻🙌🏻', 'He trying to get a nigga robbed', ""Cash is king.  A wad of cash impresses more than a plastic card.  Ya can't  hack cash."", 'Agreed men shouild Carrey some cash', ""Thank you Sir! Most young folks don't get it. Cash allows you to be prepared for almost any pickle involving the transfer of goods and services. People in the hospitality and customer service industries certainly appreciate it. Plus, unlike always carrying only plastic, carrying cash gives you more opportunities to experience that wonderful feeling of GIVING. That's why I keep $300-$400 on me at all times. Great video my good man!"", ""It's not just about being ready. Carrying cash and thinking about those physical notes keeps you connected to your money."", 'This is so true!!', ""The ladies should have some too. Otherwise that's sexist.  I mean it's also sexy when he foots that bill with his Chase Sapphire. I agree with the principle but not the expectation."", 'Matthew, thank you so much for that advice!  I agree with you 100%.  I always carry cash, and it\'s paid off more than once (yes, pun intended).  It\'s feels good knowing that I can eat somewhere that\'s taking cash only because their CC machine is down, or being able to purchase groceries at the shortest line (usually no waiting line at all) because it has the one CC reader that\'s not working, thus taking cash only.  If I\'m driving by a yard sale and see something that catches my eye, it\'s nice to know that I have cash on me.  I\'ll be damned if I don\'t leave a cash tip for great service.  Most importantly, no date of mine is going to be asked if she has any money on her to help me out.  While there\'s no ""magic number"" to be carrying, I\'ve found it especially beneficial to always carry the following:  one fifty, three twenties, three tens, three fives, and five ones ($160 total).  If I ever have to use cash, I make sure to top up as soon as I can.  Yes Matt, I get it, and I agree.  Ladies, this advice isn\'t just for us guys, it\'s for everyone.', 'Dead on true !']"
763,f2WG1sEDvjs,"['Performing under pressure amazing topic, dates can be seen as pressure. I guess its tapping into your authentic self on those.', ""I got a rhyme: Matt, you're so hot! :D"", ""Go kick ass Mat. We all know it'll be as amazing as always. 💪"", ""What he's saying is so true. First dates are so important but I just want to meet someone like you (Matthew)"", ""Didn't love this. Seemed overly staged and felt stressed out by the tempo of this."", 'I LOVE YOU MATTHEW...', 'I love the advice and the format on this one!! Great video, thanks again! :)', ""You did NOT show your secrets ... We still haven't seen Jamison"", 'I love how you\xa0\xa0 change the negative energy in the room to consideration , admiration ,\xa0empathy and understanding \xa0for the flight\xa0 you show thhat you are human and you own the intervew .', 'As much as I believe whatever you say is pure gold, and i truly stand by that, i do think you need someone to take you shopping. What is with all the prints and the pink striped tie? Not even you can pull that off :)']"
764,V4uQBKBXfJ0,"[""let me tell you what i learned from getting dumped if they can plan their life without you u don't have to be in their life anymore simply collect ur stuff and leave they would say all that stuff they love u and u will be the only girl in their life all that but if they really did they would have done every thing to make u a part of their life close that book through it in bin and NEVER look back"", 'I can’t believe how judgmental you guys are being. Unless you’ve been the guy in this situation stop being haters', 'Pass his ass keep learning ull meet someone that earsses him i promise', 'Eh...their dumb they lost. They might be able to start from the beginning.  Lots of men remince bout their loss it cant ever be the same..stringing his ass is fine..past', 'Hes scared but not scared enough ..go  forth', 'He is confused.  Go find someone whose not...he knows he wasted your beauty let him then', '2.5 years might not be shit. Not for a man..', '30 is a third life crisis you think we going for 120s huh? Oki😂', 'Keep your options open avoid. Avoid avoid', 'Fug these dill pickles']"
765,KW_UB4AipKk,"['Mexico is also part of North America.', 'OMG this is hilarious 😂😂😂. Can you PLEASE give me the link to the April Fool\'s day one you did. No joke, that was the first video I ever came across from Matthew Hussey and I was like ""..what the flip?! Is this guy serious?.."" There was something in it about calling a guy you like about 20 times in quick succession. I was crying with laughter by the end of it. Absolutely gold. If it still exists, can I please have the link!', 'I put 3:59...its whatever the gps lady tells me is my eta. 😂', ""I swear Jameson is my hero for doing these blooper videos!! Seeing the raw, human side of you is just hypnotizing!! I crack up to the point of tears n could watch n listen to you laugh n cut up all day long!!! YOU have a fantastic, infectious energy, n a pretty amazing smile, if I'm being honest!!! Love what you do, n you, as well, Jameson!!!! Keep it up, fellas!"", ""I've watched these so many times and they're still hilarious"", ""We don't want a man child but child like vulnerabilities , now THAT is shhexxxy ; )"", ""Don't think you guys realise when you get all giggly that this is EXTREMELY attractive. So when we say cuuuute, trust me it's a compliment , we is tuuuurned on baaaby ;D)))"", 'Ahhhhhhhhhhhhh man ;D))))))))))))))))))  "" If you come n dwawww art on my left butt cheek , it doesn\'t mean I wanid art there , it just , you\'ve just come n vandalised my arse"" my eyes watered from laffin at this bit , love it , more please and Jameson bullies you lol by sound of it ;D', 'I want to go get my masters and I will take it off my mind to see how I feel and I know how I feel and I love to you look like a man and you want to know you love you baby you are so sweet I wanna is your birthday.', 'Come to Canada you get sick a lot. I see your eyes.']"
766,rDq7Nsin4I8,"['Eternally grateful for this video. So much so that I felt a responsibility to not just like it but to leave comment as well. Being truly grateful carries the responsibility of making the most of the opportunities you have. The source of any discontent is when one is failing to properly own the responsibility of the advantages and privilege they earned or were given. Once I started aligning my behaviors and actions with the responsibility for what i was entrusted to look after, I felt the contentment and gratitude that was always out of my reach. Thank you.', 'Gratitude is a good attitude \nThank you! Perfect sense ❤', 'major keyyyy', 'Thanks mattew God bless you 😘', 'harmony, yes.', ""I was really trying to get this striaght in my mind as it's does initially feel conflicting, but you've hit the nail on the head! Definitely going to implant this in my mindset, thank you!!"", 'I wonder what happened to him. Like how is his mind this great.', 'Great advice, thanks.', 'This is SO true Matt', 'oh my god this hurts']"
767,14W3wTXC5k8,"['Thank you', ""Thank you sir 🙏🏼❤\nYou are so brave  I've been watched you're video a months a go,  you deserve  who you are now keep it a good work."", ""Although for me it's already 2018 as I'm watching this, love you too Matt!"", 'Great talk Matthew.', 'This was really, the best video I have watched for 2018! You hugged me with your words because you twisted the way I could reflect on failures. Thank you Matthew and your crew behind the scenes. You guys are great! ❤️', 'Thanks Matt, great video :) Would like to see more of these!', 'Great video!', 'how do you deal with weak men', 'Thank you for actually taking time and\xa0giving great\xa0advice .This is what\xa0 I really needed to hear.', 'Yay... Go Matthew (& Jamison) !!🌍']"
768,vqEiVhiv6qw,"[""My daughter's bf broke up with her on Christmas eve, my son's gf broke up with him on his birthday. Either way they ended up ok.  Timing could have been a little better though. Either way the heart breaks the same."", ""If she betrays you walk away and don't look back"", ""Why would anyone want to breakup during or after the holidays? If you're having that much of an intimate relationship, why breakup? Ppl need to actually date and court and stop sleeping with everybody they meet ... unless you want to be promiscuous, in which case, don't get into a relationship. Be nice and think of someone other than what's between your legs and you won't have to hurt anybody."", 'My ex came back for the holidays and then left the first week in January. Any men that are watching this do us a favor and leave the minute you want to leave. The worst part is that I bought him some beautiful gifts and he never even wore them for me, he wore them for his new single life starting January 8. I will never make a mistake again. I basically bought him thousand dollar shoes so he can wear them out to impress the new girls he took out. \nOnce I found out that he had slept with some random girl, I said let me get this straight. Not 1 ounce of consciousness went through your mind as you’re taking your pants off that I just bought you taking the thousand dollar shoes off that I just bought you to climb in bed with some random club girl that you have never spoke to again?! \nHumbling but lesson learned. The minute you feel you want to leave, please leave. Let us begin our new life and start processing ASAP. We never get our time back.', 'I just let someone I really care about go. Literally yesterday. I felt really bad that it’s right before thanksgiving but Matthew brings up a good point that it’s family time and he will be around people that love him.', 'What if it is regarding their birthday.....?', ""HOW I SAVE MY MARRIAGE: There are lot of spiritual negativity spirit fighting most marriage and relationship today, My husband left 3 month ago we've been married for 13 years. He’s the one that wanted to leave I have been left devastated emotional crying wanting him back he made no attempt to contact me, He goes through the children he moved in with the lady from work I knew where he’s was. We haven’t been connecting for the past months or two we've just been sweeping things under the rug and then I found out that he had been texting a married woman at work and they would text more than 600 times a month but he would delete them when I confronted him about it he then went and bought a prepaid phone where I couldn't track any of the numbers so the situation blew up and he decided to move in with this guy he said it would only be for a month but I’m was scared that it’s going to be longer. I feel that in my book of cheating if your texting a married woman and deleting the text messages that’s cheating because if there’s nothing to hide you wouldn't be deleting these text messages and you wouldn't have bought a prepaid phone. I feel lost and confused and don’t know where to go I went back to church and put my problems in God’s hands I pray everyday I read my Bible several times a day to try to get me through this.. I try not to put the kids in the middle of this but it’s hard because he will not return any of my calls which I've only called him once but he won’t return any of my text messages either he always goes through the kids. I was lost and confused, But I prayed to God to please help bring back my King my happiness, It was really hard for me,. I did all I could and nothings seems to change, Until I meet a Spiritists Called Dr Bernard who turn my pain to Joy and my sorrow to happiness, I told Dr Bernard my relationship problem and he told me that he will pray and my husband will come back home. never believed because I was so lost and confused but I have the faith in God that my king will come back home, But lucky for me Dr Bernard was the one who brought my love back to me, he is a good spiritist. you can contact him Via: (supremacylovedoc@yahoo.com) You can still save your marriage if u really love your husband or wife.\r\n\r\n\r\n\r\n\r\n\r\n\r\n."", ""I'm in this exact dilemma right now and it's torture.\n\nHow do I tell my wife of 10 years together for 16 of whom we have 3 Amazing kids that I No longer love her and that for the last year maybe even as much as 18 months that I'm done with this relationship, and that I need to leave.\n\nThe thing is, She adores me now as much as she did when we first met and it's going cause her so much sadness and heartbreak, once I finally tell her my feelings.\n\nThis is why I've probably put it off for so long, but I can't live in this situation any longer. I'm so unhappy and depressed in my marriage I find I'm having to pretend with my feeling just so that I don't hurt her and I basically kept my feelings to myself so I don't break up the family home.\n\nHELP!!!"", 'This was great, thanks, I been tryin to find out about ""how do you accept a defeat in a relationship?"" for a while now, and I think this has helped. Have you ever come across - Pefflan Telepathic Paramountcy - (just google it ) ? It is a great one of a kind guide for discovering how to discovering a simple technique to get your ex back without the normal expense. Ive heard some great things about it and my mate got great success with it.', 'Smartness is important in marriage and in a relationship and I’m glad that cyberhackinggenius helped cloned my husband’s phone. I got access to all his dealings both on phone and social media without touching his phone. All I did was share my husband’s phone number with Cyberhackinggenius and I was able to read both his new and deleted messages from my phone without having to touch his phone. My husband was a cheating Narcissist and I’m glad to find out all his secrets and infidelity with the help of cyberhackinggenius. I’m here in UK and able to access my husband’s phone messages with a link on my phone even while he was away in Canada cheating on me. I got to discover that my husband who is legally married to me here in UK is also recently married to another woman in Canada and I’m finally going through a divorce with lots of evidence against him. I read all deleted and recent chats on his Whatsapp, Twitter,Facebook,Instagram messages and Skype. You can contact this great Hacker Gavin via Gmail  (cyberhackinggenius) or text and speak to him directly on his phone and WhatsApp : +19256795146 and I hope you find peace of mind after finding the truth just like myself!']"
