,video_id,comments
988,OOasLqCTUpE,"['Which tip spoke to you?', ""Well idk what can u say for people that are on the spectrum. Meaning people that are autistic or have autism. Many women don't date us and ignore us. And we can't figure this whole game out and I just broke up last June with my now ex fiance and love is something I can't find the person. And my mom tells me that I hunt and fish too much and etc. Is why I won't be able to find it. I'm ready to give up altogether especially since many people my age are already married"", 'Real beauty lies on attitude/character/behaviour & not physical appearance.', 'Thanks for posting.', 'I want you Apollonia', ""All of them speak to me I've never been on a date or had a Girlfriend I'm 36 almost 37 A late  Bloomer don't have hard time attracting I don't see it I overlook all signs thinking only she wants to be friends, if I see attractive woman I think she's spoken for even if there is no Ring or man with her."", 'Nice video and LOVE your office location! Wow!', 'Great point about red flags. I think communication is always important from the start as well. Thanks for sharing these tips, cheers!', 'Thanks for sharing, Apollonia. Always love your tips.  Great video.', ""From a woman's perspective, spot on tips :)""]"
989,ECMBMk_HZhU,"['That was Gold 👏👏👏👏', 'What does it mean 👉 next time , I asked. Girl for her phone number and she said (next time ) does that mean No ( not interested) ???', 'Your a nice woman', 'women are really into me when they first meet me but after i show interest she loses interest it is really stressing me out i keep getting put in the friendzone', 'I just had a girl not want to give me her name I just said why not? Asked her if she had a boyfriend she said yes? I said have a nice day!', 'By the way… never approach a woman at the gym… it’s the best way to get j\nRejected 95% of the time.', ""She is mean to me because she doesn't want coworkers to know she is extremely nice to me in private. Everyone knows she is married. She is extremely self aware when she is around me in the same room alone at the office, where she doesn't have to be."", 'There’s no such thing as “The love of your life”.', ""I expressed my interest in the woman I have a crush on. When my friend told her I had a crush on her she told him that I talk to too many women the same way I talk to her. What's your opinion on this matter?"", ""It sucks when you get attracted to someone who doesn't feel the same way. Then you have someone attracted to you who u don't want. Quite contrary!""]"
990,ctNpKcxTMgg,"['Still have questions if the girl youre interested in is playing hard to get? Comment below! :)', 'One rejection is sufficient. Ask again and you may be arrested', 'If they playing games now ,they will always play games. Im a drama free dude.', 'Wrong! If you are played with in this form, back away and see if she is serious about a relationship or just making a fool out of you… she just wants to control and command. Mind games is a way of hurting your emotions. Not fun, not healthy at all…', '“When she’s playing hard to get we need to…” na. Walk away.', 'Never be needy!', 'I love you, Ponti.', 'If she’s playing hard to get, block her from social media, block her # , forget the chick and don’t let her get away playing those games', 'How he looks when she says every woman is beautiful no matter what shape etc lol good video!', ""If she's playing hard to get walk away and leave her dumbass alone""]"
991,0a7RHD0Rrkc,"['Have questions or comments? I love hearing from you. Comment below. :)', 'To 2 types of man:\n1. confident man love a confident woman to support him\n2. unconfident man love a confident woman to guide him\n\n\nTips start at 5:00\n1. allows a man to lead, let you be feminine\n2. be confident and vulnerable at the same time\n3. stop trying to be perfect and always right\n4. let him lead\n5. stop looking at him as a loser, pick him right up\n6. be playful and fun\n\n\npositivity, being nice', 'Because they know what they want, and are not afraid to say it, hence they are not so confusing. And a high self-regard or esteem is attractive.', ""Sad 2 say I'm the 2nd type u said I'm not so hot but i am very confident and it always draws the best of the best in women and i have 2 tell u it is sssooooo flattering but it truly humbles me !! ☺Just 2 add my last girlfriend was a 6ft 3inch goddess and I'm only 5ft 8inches 👍"", 'Interesting video', ""Apollonia, I LOVE this color on you and the set looks fabulous.  Another great video!  Love your vibe, girl.  Keep doing what you're doing!"", 'This is a great video Apollonia. I agee men are attracted to confident women. Thanks for sharing your expertise.', 'Confidence (without arrogance) is always attractive in men and women.  Thanks for this explanation of how it can make such a difference!', 'Yes, confident people do not hide their insecurities! That is so right! Thanks for these tips.', 'Good video. Makes a lot of sense. Confidence is very attractive.']"
992,RYp958JESmo,"['Claim how you will manifest love below!!! Challenge yourself! CLAIM IT starting now! XOXO', 'Hi madam I love you', 'The Law of Attraction is an occult concept,  and you cannot ""manifest love"" in a way that is not demonic! You need to renounce this occultic doctrine and seek a relationship with Jesus Christ!', 'Noted ✅', 'Love relationships happy Jessica till', 'is this also for guys>?', ""It's a blessing to here such... thank you 🔥💯"", 'Are you an ENFJ?', ""If you knew who you where and loved yourself without ego involved and lost yourself, rediscovering comes quickly, I'm there now."", ""@Apollonia Ponti I am 51 years old and, I need help manifesting love in my life.  I'm tired of either getting rejected by women, led on and then dumped and, being thrown into the friend zone.  PLEASE HELP ME!""]"
993,1cTDBJh1jU4,"['I want to hear from you! Do you have questions or concerns? Feel free to reach out below. :)', 'A woman telling a man how to be a real man is crazy in its self . Lol this woman funny . Stay in your Lane love', ""My wife told me that I don't give her peace,what is it that I need to give her peace and for me to stop being jealous and insecure about things.....how can I be her perfect man?"", 'Thank you this is really helpful. Especially resonated with how important it is to have a meaningful goal you are working towards.. even if you’re not there yet but just aiming towards something bigger for you, your wife and family is extremely powerful and will give you the confidence and masculine energy you want in the relationship.', 'You are truly gifted at what you do Apollonia! God Bless You and Your Family!', ""The girl I'm talking to right now seems to really like talking to me every day even tho I feel that I'm not very interesting. Like I do love myself and I do have a different mindset to the typical, I like gaming and shit like that but my goal is to become a YouTuber and branch out to other platforms like other big content creators have done, I do wanna travel the world in my life and I do want to spend that time with someone else and she seems to like all of that even tho she's not ALL that much like me intellectually and emotionally. She even likes me despite the fact that I'm too anxious to get a job and I'm 18 without one, it really surprises me that she still talks to me if I'm honest"", 'I met a girl at a bar last night and I got her number. But, I feel I may have missed the opportunity to ever talk to her again… She had told me I was cute the whole night, but at the end of the night she asked what I was doing later. I stupidly said, “ I was just watching Netflix and nothing else.” Do I still have a change with this girl and when should I reach her if you think I still have a change with her?', 'I had an amazing girl who tried her best to motivate and support me. I messed it up by crumbling under pressure and being avoidant and wallowing in self pity and doubt. I had a victim mindset and didn’t step up to the plate. I’m certain I was depressed and had years of learned helplessness and negativity. The insecurity of not feeling good enough was exactly what made me not good enough. I’d do anything to go back and be what I needed to be for myself and for her. Guys, if you ever find yourself a good girl who want the best for you and puts in the effort, don’t be like I was. Man tf up. It’s a painful lesson to learn the hard way. That type of regret is not something I wish on anyone. Man up because you deserve what comes from it. It’s an opportunity and a blessing. Don’t waste it.', ""I discovered you when my ex broke up with me in 2020. Now I'm in a new relationship and it's not  working.. I'm too insecured. I stopped reading her chat n when I started again I discovered guys flirting with her it has made me more insecured than ever. I'm embarrassed"", 'Yea I know I’m a real man I’m just on point']"
994,-4V1Ty21j2Q,"['Share your comments below. Which tip are you going to implement starting now? xoxo', ""Even though I am only a couple years late watching this video, thank you for posting it. It used to be in society where women went for the good guys but unfortunately  that changed over time and is  now a think of the past. I appreciate you posting this but unfortunately nice guys always finish last when that man who treats that woman like garbage laughs at the nice guy and gets the girl that the nice man always wanted. At the end of the day I would hope that things would change but they won't, nice guys are second guessed and especially at my age women run away from the men who are loyal and will treat them well. This is not the fault of women but just the world that we live in now. I appreciate you positing this but I have lost hope in our society into gravitating towards the bad and second guessing the good such as a man that will treat them well.  Basically we just have to accept that nice guys will always be second guessed no matter what, and that my friends is the world we live in. The sooner we all accept that the better."", 'Dead on the mindset!!! No respect and completely delusional.', 'You are just blaming the victim here.Most guys out there only use convenient holes for sex.They\'ll hit on ANY convenient thing that has a hole in it.IT\'S NOT THE WOMAN\'S FAULT.One night a while ago I was sitting in a coffee shop,dressed decently,with no makeup on and no bleached hair just minding my own business and looking out the window.I was ignoring EVERYONE in that coffee shop.Then I turned my head to the right for a second and I saw a REALLY angry,dirty looking junkie/psycho sort of guy looking at me and cursing at me under his breath.In an instant I realized he was angry at me for ignoring him.At first I just returned to looking out the window and I felt him bump my table to get my attension.At first I ignored THAT but then I realized that this guy IS TOO STUPID to know that he turns me off! (I\'m a Dominant Female who only dates submissive males and that guy has the stupid idea that all females are submissive,low general I Q females who are easy for him to victimize).THIS COULD NOT BE FURTHER FROM THE TRUTH.Then it occurred to me to let him know something about myself in hopes that letting him know something about me would turn him off and get him to leave me alone.I turned to him and I said""If you want me to treat you like Justin Trudeau (someone with some class) then ACT LIKE him.""   This did not get through hIs THICK HEAD and hE JUST BEGAN TO MOCK ME (and Justin Trudeau).My intuition told me to get away from this guy as soon as possible because I knew that  he could be violent.HE IS THE TYPE OF GUY ANY TRULY INTELLIGENT WOMAN JUST DOESN\'T WANT TO KNOW.AND SUCH A VOMIT INDUCING TURN OFF.But hE\'S SO STUPID THAT NONE OF THIS OCCURRED TO HIM.Actually  he was looking for a low general IQ female to take advantage of to get alone,rape beat up and take her money.I am REPULSED by him by he just couldn\'t get it through his fat head.I told  him off and I told hIm how SICKENING I find hIm. Soon  he moved away and it was not long before he was engaged in conversation with an old haggy low general I Q female on the other side of the coffee shop.THAT female didn\'t tell him to get lost.Instead she WELCOMED his advances making herself the perfect victim for him.(They always find their victims).Then soon he got up and went to the bathroom and I realized that this was the perfect time for me to leave.I got up and I left the coffee shop and I RAN all the way home. Now I\'M AFRAID to go back to that coffee shop.    I\'ve decided to go to ANOTHER coffee shop instead or not go to a coffee shop at all because Sun Tzu (who wrote ""The Art of War,"" a book about military strategy) says ""EVADE THE ENEMY.""    The moral of the story is THERE ARE JUST TOO MANY OF THESE UNATTRACTIVE TOTALLY UNDESIRABLE GUYS OUT THERE AND THEY TRY TO PICK UP ANYTHING WITH A HOLE IN IT SO ONE SHOULDN\'T TAKE IT PERSONALLY.ALSO I FIND IT DIFFICULT TO BELIEVE THAT SIMILAR TYPES OF GUYS HAVEN\'T HIT ON APOLLONIA PONTI.', ""NO IT'S NOT LIKE THAT! The wrong guys always approach me and anything else with a hole in it.I know they're the wrong guys RIGHT AWAY and I ALWAYS tell them to get lost.The problem is I NEVER meet anyone WORTH HAVING A RELATIONSHIP WITH.The best guys always go to someone else who's a convenient hole to them because THE BEST GUYS DONT CHASE."", 'Yes.', ""I'm 48, single and have been since I was 25. I've been cheated on used and abused. I'd like to meet a decent guy but I'm turned off trying...x"", ""I'm learning to cut off the wrong men quickly as soon as I suspect he's toxic or unavailable. In the past it would take me months into the relationship to identify them when it's too late and when I got hurt."", 'The laws of attraction arw crazy!!!', 'Great video Apollonia!  I love it!  Many people get stuck in the habit of ""trying to change"" the wrong man.   Peace Out!  :)']"
995,dgLGf-ow-Tc,"['Questions? Comment below! I am here for you. :)', ""Way too complicated. \nIn fact it's down right intitled nonsense. \nOffer a woman one opportunity to share a couple of hours of your time. If there's any resistance,  offer silence and move on.\nSIMPLE AS THAT."", 'working on myself? = hoe phase?', 'It\'ll never be enough........ you can never compet with her Clone"" oops I meant her phone........', 'You really think we need to ‘do more’?… stop it, get some help; we’ve done enough and now we’re out… rotations till the end', ""Keep her on her toes? Talk to other women show her she's not the only option. If she ignores you, move on to your other options."", 'I don’t date several women at once because I’m not a slut. This is not the advice for me.', 'If routine is a problem women then it’s you not men', 'It really doesn’t matter why. She is a girl, not a woman. Be polite and move on.', ""You are boring if everything is routine, and you are not serious when inconsistent. 🤣 🤣👌 \n\nMen always be yourself. Don't force yourself to be something you're not. Eventually, keeping up with the facade becomes a tiresome job.""]"
996,L08uO0F7v98,"['Thank you Apollonia, it was a joy to chat with you about helping people manifest love and improve relationships!  Your amazing!  ❤️', ""I love your videos but i didn't know you were ok with this kind of stuff. This woman is a medium,  in the bible thats  someone involved in witchcraft but i understand everyone don't believe or follow Christ. Im a little disheartened but Grace and Peace to you anyway"", 'Love your channel', 'Good content!! I like that u talked about no good women or no good men that it totally untrue thanks 4 addressing that !!', 'Thank you for explaining the law of attraction in this way. It makes complete sense. Excellent collaboration of two fabulous women! Thank you!', 'Super fun to see your collaboration with Diana. Loved watching this on both of your channels.', 'Ooooo, such an interesting and useful collaboration!  :)  The Law of Attraction:  Ask, Believe and Receive...and you have to name it to claim it.  Further to that end, Stacey had made a list years ago of what she wanted in the ""perfect husband.""  Do you know...even though it was a few short years later...she in fact GOT that in her husband Steve?  She showed Steve the list but he at first thought she had made it up that day...but when he really took a look at her handwriting (young woman\'s with bubbly characters versus older/busier woman\'s script), he realized she was actually telling the truth!  Thanks for making this video, ladies!  :)']"
997,5POsTXx1kVY,"['Questions? I have answers! :) Comment below if you have been through this!', ""I pull away if she's playing games"", ""I pull away when a woman doesn't reciprocate"", ""What's the name of the outro music? I really like it!"", 'I tend to pull away when a girl gets super clingy, and does not give me any me time.', 'People are same either men or women, there will be some point boredom come though, principal is about communication, too many games in these day so became misunderstood how difficult just said i need some space give me time about 1 month ? 😁', ""Ladies -- To attract the worlds top quality men, ladies please do the following.  One -- recognize them.  We no longer live in the middle twentieth century and and computer programmers, analysts, and engineers own the world.  Yet frequently women ignore these super high earners.  These men are at the top, so forget the football players and motorcycle goons and movie stars.  Second -- No playing hard to get.  Never.  It is so unattractive.  Be straight forward with men as they cannot see all of the underlying games that you are playing.  Third -- By clingy.  Men love clingy women.  Don't assume that just because women do not like clingy men that the opposite is true.  Four -- Answer texts.  All texts.  No exceptions.  Ever.  Five -- Study women from other cultures.  What do Asian women do that is so successful?  What about South American women?  How about European women?  Why do American men want these foreign women so badly and find native women less attractive?  Travel.  Talk to women on other parts of the world and learn how they attract men."", ""No man is a snake don't carry yourself so high. It become a goal to achieve the moment he see that what he fighting for doesn't worth it.he will pull out"", ""The age snd times we're in... I just feel its much better to just stay single then being with someone and their drama, heartaches, deception, manipulation, games they play rather mind games and etc... It's just safer for me."", 'Yeah ima die alone']"
998,IHxpL_E4Ihg,"['Have questions or want to share how this video helped? I love hearing from you! Comment below. :)', 'Sometimes its not all about you. If you force her right now, there will be resentment in the long run. Respect is the key, work on yourself while waiting for her and acknowlegde also the part you f*ck up your relationship.If she doesnt come back atleast you have done better with your life and not just wasted time waiting for her to come back.\n\nP.S\n To anyway rearing this, remember your beautiful inside in out.peace 🤟', 'I have a 2 week old relationship and my girlfriend already asked for time, because she thinks she is not ready for a serious relationship but she likes me. Is it a good or bad signal?', 'I need help', 'Usually (90% of the time) when a women wants space, she\'s ready to ""bounce"".', 'What about if the woman says “when your behaviour changes I will spend time with you”.', 'My gf and mother of my 3 kids recently said she wanted a break after 11 years  due to problems I caused with my impulsive behavior thru out our relationship. She moved to her mom’s house and she still has 80% of her stuff at my house and said she doesn’t know what she wants in her life so she’s not sure if she’s coming back or not. Told me after a month that she’s not ready to come back. I have hope that that she will return because she hasn’t gave me a definite “ NO I’m not coming back “ she asks me for money here and there when she’s struggling and when I can I help her. Is there a chance of her coming back ? Should I be patient and hold on or should I let go ? Pls help thankyou', ""Why do women often ask this question:  Are you happy with or without me?  It's like the woman does not want to take responsibility if they change their mind in the future.  Much better to be with a guy that won't mind when she is gone.   And then women complain when they end up with a narcissist."", ""I need space translation: I'm exploring other options"", 'Hi @ApolloniaPonti I have been in a relationship with a woman 13 years younger than I. We had a great friendship prior to us going out. And at the beginning of our relationship everything was great. Then I became jelous because of how young and attractive she is. She would always tell me that she would never cheat and that she only wanted me. By the time I worked on myself she had gone on a family trip and on her return she said she needed space. I gave her that space and the next time I saw I had very limited interaction with her. At the end of the day I noticed that she was not herself and reached out to see what was wrong. She mentioned that she had made a mistake and wanted to get back together. Things were perfect for a month. And then she took off on another family trip. I had texted her on her second day with her family that I felt like I was holding her back from meeting new people and having new experiences just fishing for validation. She then broke up with me when she got back in town. I thought that returning all of her stuff and trying to move on was the best thing for me. I still can\'t stop thinking about her and all the wonderful times we\'ve had together. On Christmas day I woke up early and met her at our place of work and dropped off a gift I had bought her. She loved it and even let me place it on her person. We talked and I asked her if we could get back together. She mentioned that she needed more space this time but could not give me a timeframe because she didn\'t ""want to give false hope"". She told me she still loved me and she was trying to figure out what she wanted to do with her life(career) and figure out if she wanted to continue this relationship. I need your advice on what to do. I am willing to give her space but am racking my brain on how to do it. Any advice would be appreciated.']"
999,CaYz6D-bPMQ,"['Never have truer words been spoken!', 'Do the right thing the right way at the right time just how she wants it… But remember fellas, their emotional so it changes every day.. stay on your toes', ""Wow, I didn't realize that Merle updated his favorite way to make her explode in pure bliss, it’s amazingly satisfying. Although what he suggested before was fairly good, it doesn’t even compare, I did it go’ogling Merle Winestol, and she just can’t have enough now."", 'Ohhhh and by the way I exercise to stay in shape. At 49 I am 127. And yes I tell her she looks beautiful and I come up behind her and kiss here on the beach etc. She says cuddling is all she needs. Tired of women being selfish and self centered.', ""I work my ass off, wash the dishes, help with the housework and still get sex only about once a month if that. She only wants to cuddle. What about the woman respecting her husband? I am sick and tired of hearing about us respecting them but she doesn't have to fulfill my desires and needs."", ""Seduction depends on many things in a man's personality ...and his smell 😍 is so important \nAnd it's also important for the woman ..her smell and her way in speaking"", 'Public comment.  Very good information.  Respect and care and commitment in words and taught and deeds.  Serving the true purpose.  Moral values and self control and self reflection.', 'Man, trying to take notes on this one is tough. Am I right boys😂', 'Love your explanation', 'In my experience, do more for her than she does for you.']"
1000,4kiXfqrppCM,"['Need advice or request for another video? Comment below.', 'Happened to me before. I just accepted he liked her more and but was appreciative that he liked me too but bottom line he was unavailable. So I had to let it go.', ""Apollonia, I have been single for 30 years, I ain't been able to approach a woman who is my equal, is mine, I have yet to be involved in a committed relationship"", 'Why do guys flirt if they have girl friend why?', 'I was in a very toxic ""relationship"" with a guy for over 3 years in the past - I loved him so much, but he kept saying that he preferred freedom and having no titles. I was often heartbroken, because he would see me and then disappear for a month. He kept messaging me, talking to me, trying to get my attention and make gestures, gifts etc.. He always said we wouldn\'t make a good couple, so we just need to enjoy the moment. I went through a lot of trauma and self harm at that period of my life, because he got into my head and manipulated me. I met another person in the end, and that guy became devastated, he was trying to get me back. Finally, when he realised he can\'t get me back, he confessed that all this time he was in a relationship with another girl, he was with her for years and cheated on her with me. I was shocked because he hid it so perfect, but also relieved somehow... what a drama, what a huge experience full of passion, joy, despair and all mixed together... a very unnecessary drama.', 'Thank you for your advice and for not judging because sometimes you can´t control it, I was there and I think time is important and tell your feelings, you don´t have to tell him, but you can tell your feelings to a friend or write them down. In my case I felt like I was not a good person, that I was guilty and a friend helped me and told me it is okay if you weren´t trying to hurt anyone else. So the time is important and knowing yourself too, go out with your friends, sing, dance, do whatever you like.', 'I think I still like him because we were together in the past. I do stay away from him and keep my distance because he is in a relationship', 'I dont know if my crush has a gf but one of the options is this i am considering. We met in school, i noticed he was staring at me. So i decided to go and talk to him in the library. He was so shy at first but we kept talking when we are having break from studies. He bought me coffee once and walked me to my dorm room. After our finals our university went holiday for a few months. I texted him from instagram but the conversation was so short and he seemed not interested. I decided not to take it negatively immediately, so when uni  reopened for only 3 days i noticed him staring back again. After our classes ended i asked him on instagram again if he would like to get some coffee sometime. He didnt actually said no but it was near a ""no"", he was like ""maybe within next semester"" i said ""okay good luck on your exam"" and i unfriended because if i didnt i knew i would get sad seeing him and i would check his following list all the time. I have no idea what he is doing tbh', ""Well in this case he is also a work colleague and a very important one 😒 It's all really hard😢"", 'I like this guy his got a girlfriend but he likes my videos on TikTok:) what should I do']"
1001,vYf7GDbEuHE,"['Batwomen said once, \n""You either die a Virgin, or live long enough to see your self become a S£x toy"" 🤐', 'Lol this sounds about right', 'I seen woman  when i was growing up chaseing the  rude confident disrespectful  not  careing about nobody  and she moved in cause that excited her 6mounths later he was slapping her around', ""I lost my first wife to a bad boy. He abused her and slept with other women. Sorry but I won't sink that low."", ""I think it's all 4 for me"", 'Bad boys are very attractive and honestly us guys have no right in telling women what to find attractive. Iv always tried to be a good person, kind to all and to humans and animals,worked with various charities and helpful to everyone i can but never had a date myself, and i can understand why because being kind while a nice thing, isnt an attractive thing. A bit of aggresion, a more take then give attitude and a i dont care persona are fun and exciting to others, relationships need that conflict to make it exciting, just being kind to one another is simply im afraid to say boring.', 'Women are only attracted to badboys, if they look like Chad.', 'This was really basic come on!', 'Funny in front of her popular friends in hs she would reject me because of my reputation but would be late to class because i was always late and she wanted to run into me to kiss me and hug me when no one was looking. We are great for relationships, your wrong on this one appolonia', 'She fails to address many ""bad boys"" are\ntoxic, abusive, liars, and cheaters. Not to\nmention their sexism & misogyny.']"
1002,YubBXN3pXVU,"['Have questions? Ask me below. I am here for you! :)', ""There was this lady who confessed her love for me, unfortunately i didnt share the   same feeling for her. Conclusion: love is natural and can't be forced upon us."", ""I am in love but I don't know how to say it"", 'Love love love', 'I would really like to get to know you if I can', 'Passing a PhD in Aerospace Engineering is far much easier.', 'I have a question', 'Thanks', 'It really bothers me you can\'t say ""women"" correctly. Its not the same as ""woman"", its wim-men.', 'One of the most helpful things I have ever heard is ""You cant love someone into loving you"". if she don\'t, she don\'t..']"
1003,6GlndTgi_Js,"['Great vid.', 'https://www.youtube.com/watch?v=2AaMiAhzFis', ""I tried politely broke up with a lady and said I'm find with friends I tried to help her out and she told me off I apologized and I blocked her and I will not socialize with any woman I'm buying a $5189.00 mountain bike and I need a 4k Marshall amp I enjoy being single  I find too many women who  are trying to use me because  I am  successful and I  do not need women I'm a cook by trade and I'm doing fine"", ""If anyone asks for guess money before you meet she's using you right"", 'Prefect!', 'Unfortunately most women I spent time with have most of those issues. It could relate to the rising of mental issues in this country and making people heartless and selfish.', 'My issue is number 2 tip. Every time we both sit and talk about an issue, she gets very defensive and angry and wants to end the conversation. \n\nBut the issue is never resolved and left out to luck.', 'listening to your video, i was thinking to a time that i have envite a woman to the restaurant and she has pass all her time attached to her phone...not only i have end any relaction, but i have slag she with all our friends.at a time i had the temptation to let the restaurant lefting she pay, but at the end i had pity of she', '❤ponti', 'Apollonia is a true woman the one hard to find but when do keep close thank you for all you do we appreciate it.']"
1004,9Rnyhf4yhTE,"[""I have just discovered today. The men who are emotionally unavailable - they know it!\nThis has changed the way my mind reacts to such men..  they know!\nIt's a choice they make."", 'Many women fall prey to the ""I can change him"" foolishness. It gets on my nerves. You\'re always on point with your content Apollonia. Thank you.', 'important information', 'I think the key point many women miss is that they DO deserve better. I like how you keep emphasizing it in almost all of your videos. Great tips!', ""Great tips. It's hard for people to be objective when they are the ones in the relationship."", 'Great advice. You are so good at this.', 'This is to true. Thanks for sharing these tips on how to date emotionally unavailable men.', ""Brilliant insights Apollonia! I'm going to share this with one of my girlfriends who struggles with seeing past the outside package sometimes (He's successful, family oriented, etc., but will usually have some of the other red flag items you point out here.) I think when you get into your late 30's some women feel like they have to sacrifice getting the emotionally available men they deserve because the dating pool seems smaller."", 'I love this topic. I find this so often in my mental health pratice.', 'Thanks for your always amazing real life advice!']"
1005,a2Xfc0LW8q8,"['Appollonia you are beautiful!!!!  Did it work??', 'Basically I do everything the opposite and it works for me.', 'Miss ponti what part of italy is your heritage from', 'If you want to ""melt a woman\'s heart"" (Possible translation: You\'d like to f*ck the sh!t out of her), just ask her if she is single. If she says yes, ask her to have lunch with you or see a movie sometime. Then just be yourself. If she likes you & wants to pursue a relationship, you\'ll know it\'s because she likes you for who you are, not because you followed someone else\'s stupid list of ""Things to say to melt her heart."" If she, on the other hand, turns out NOT to be the person you wanted or expected her to be, just tell her the truth and move on. If you\'re too chickensh!t to tell her the truth because you don\'t want to hurt her feelings, you have to remember that hurt feelings are a normal part of everyday life and that sometimes, truth hurts. You can soften the blow simply by telling her that you respect her enough to tell her the truth, and not give her some line of BS. And, chances are, you\'ll be HELPING her more than hurting her. BTW, about this video, most of you female coaches coaching males don\'t seem to know much about the single adult male psyche. Most of the single (and some NOT single) men (non-gay) I know are not looking to ""melt a woman\'s heart."" When we meet an attractive woman, we basically just want to hug, kiss, and make love to them. After that, maybe we become \'f*ckbuddies\' (or maybe not), or maybe get into a relationship, but either way, we don\'t want somebody who wants us to ""melt their hearts"" all the time any more than the woman wants US to be trying to ""melt"" theirs all the time. Most of the men I know can tell right away when a woman is attracted to them, and are confident enough to know how to hook up with them (if the man wants to), without resorting to some phony pre-fab list of things to say to win her over. Most of these ""coaching"" videos I\'ve seen seem to target & exploit men who are (for whatever reasons) non-confident and insecure. These lonely & troubled men don\'t need to be taught lists of ""phrases"" or ""tricks"" to get women into bed or into a relationship, they need to be taught how to be more confident and secure about who they are, and learn to share their true selves with others, not just women. THAT\'S where the focus of your ""coaching"" should be, NOT on teaching men how to be someone they\'re not by deceiving themselves and whatever woman whose heart they want to ""melt"" with somebody else\'s list of things to say. Just be yourself, Bros, and if she doesn\'t like you for who you really are, walk away and don\'t waste any more time with her. As long as YOU like who you are, that\'s what really matters. If DON\'T like who you are, work on it until you BECOME someone you like. Until you get THERE, pursuing a meaningful & happy relationship with someone else will get you nowhere. If you\'ve done that work, and have learned to love & respect yourself, and someone still rejects you, get back in the saddle & keep trying until until you find a woman who DOES love & respect who you are, and one who YOU feel the same way about. And NEVER get discouraged and give up! Repeated failures are a normal & necessary part of any success story. -She\'s out there waiting for you somewhere right NOW, and you\'ll never meet her if you give up. It\'s all a numbers game so, nothing ventured, nothing gained. Keep venturing !!\n', '????\nThis was all common sense..', ""Iovey happy   3 Alice's thanks  Jessica till"", '😁', ""Well, I've done all that (except the call thing), but I wasn't aware of the prerequisite of her liking me. So, everything went to waste, I guess."", 'Tell a woman shes beautiful, watch her reaction, its a great tell on how she feels about you.', 'Thank you for this video. Your advice really helped.']"
1006,OiUBm3eswZI,"[""Helpful video, I should've expressed my intentions beforehand. Instead I just was going with the flow."", ""Yes I should have voiced my intentions. Don't assume anything."", ""You're wonderful Apollonia! 🙂"", 'I’ve been dating a female for 2 and half months now, we have a lot of things in common but, I’m not sure she wants to pursue a relationship. She just says we’re dating and I should just go with the flow but at some point I don’t know if neither of us want commitment right now. What should I do?', 'Helpful 😗', 'I have been seeing a guy that has never kissed me .4 months. I have to buy gas for him to visit. What should I do? I enjoy his company . And the sex is good. No kisses.', ""It really sucks when two people want a relationship, but one is to busy and doesn't realize it."", ""Apollonia hi I'm new in this chanel but I need some dating advice so I ment this guy who things I'm attractive likes me . But I told him if he wants to be in a relationship and he told me not right know and he told me we have to wait tell the coived and everything calms down and he said when the moment has comes so what is this mean please text me back."", 'Always glad 2 listen !!', 'Glad i stumbled unto this channel.😎']"
1007,dmslu_skmpQ,"['What happened to the older days solving any problems by communicating and discussing any issues honestly(wisely)?', 'Thank u for the fantastic advice.🙏', 'Relationships Jessica till happy', 'Relationships communication Jessica till', 'hello  apollonia this where am in my relationship right know   and i message you on instagram', ""What if someone is jealous and controlling because their partner cheated on them and they no longer trust them. There's no smoke without fire. Sometimes people behave this way because the other person in the relationship started it by causing them to be jealous by being unfaithful."", 'What if u broke up because you let your family control your mind does that still count  if u break up with them', 'Yes I was in the similar situation, We used to break up several times. Even after final break up she used to call me frequently.', 'Definitely love is not enough…', 'madam you are correct I was in toxic relationship 😑']"
1008,waGlrBmph1w,"[""this woman is so helpful you guys I emailed her after only one video the very first video I saw of her was so intrigued by the way she spoke in the information she gave when I emailed her Miss ponti she responded to me instantly almost immediately she gave me her price sheet and let me know how I should start with her I told her my entire situation and story and things that I need she didn't judge me or scrutinize me like many dating advice or relationship or other type of Seduction advice for lack of better term people on YouTube tend to do she was so very respectful I let her know that I don't have enough money yet 2 start a program with her online buy a email or in person but because of the way Miss ponti spoke to me I'm very impressed therefore I am saving as much money as I can every bit I can to Start programs with her personally until then studying everything I possibly can on her videos on YouTube so I have a leg up Miss ponti Apollonia ponti just goes out to you thank you so much you made me feel a heck of a lot better as a person and a human being and just one conversation I will dedicate myself to learning from your advice you will hear from me again signed Robert Liberty"", 'Never ask a fish how to catch another fish ask a fisherman', 'Buying things for a stranger might come off as a bribe...', 'Girls a ducked in the head now it’s all like and boosted ego from men constantly hyping them up on tinder and Instagram even 5s heads are boosted', 'Flip her off', 'Those these tips work when this happens as you walk on a sidewalk?', 'Just look in her direction and say ""You talking to me? Wtf are you talking to me?"" LOL', 'Just smile!', ""I do most of these things when a cat or dog looks at me. It works on them, too. I smile and look into their eyes. If they don't run away, I'll approach them. I tell them they look good. If they rub against me, I pet them. My posture is usually relaxed at that point, so I just go with the flow. The take-away is this. When you see a woman, just pretend she's a dog."", 'Hey there :)']"
