,VideoID,Date/Time,Title,Description,Tags,Duration,Definition,Caption,Views,Likes,Comments
819,DlJ0jGDLt-4,2014-07-06T01:00:01Z,My #1 Tip For Every Date You Ever Go On,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***

Do you get panicked before a date?

Do you fear you might run out of things to talk about?

Nervous but excited, hopeful but unsure, optimistic but queasy... Going on dates can be scary.

But what if you never had to have these feelings ever again?

Today I'm going to share with you my ""long­-term"" approach to always be ready, and to show up in a calm and easygoing state, ready to have fun.

Video links at the end:
Overcome Social Anxiety In 3 Steps: https://www.youtube.com/watch?v=-CA4teISYY8
Crush Your Scarcity Mindset With This: https://www.youtube.com/watch?v=FqsTN9PBU6g

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['how to get the guy', 'get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love life advice', 'love life', 'dating', 'love advice']",PT4M26S,hd,false,780084,10053,267
820,dYaFhGGt5fs,2014-07-04T12:00:08Z,Should You Stay Friends With An Ex?,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***

In this week's episode of LOVELife I take a call from Tyree on being friends with an ex-boyfriend. Tyree says her ex is persistent in hanging out and just being ""friends"", but, after some scrutiny, we conclude that there is little to gain for either of them if they try to form a friendship. Enjoy!

Video links at the end:

Is His Divorce An Excuse?: https://www.youtube.com/watch?v=XmVN8lNgZ2U
How To Make Friends As An Adult: https://www.youtube.com/watch?v=NyhdltEyJ5I

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life', 'love life advice', 'how to get the guy', 'friends with an ex', 'i heart radio']",PT7M32S,hd,false,834961,10403,732
821,ohv2ri6H-rQ,2014-06-29T01:00:01Z,What A Pointless Waste Of Energy...,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***

Do you have energy but don't know how to apply it?

In this week's video I decided to go on a rant about something completely random that I'd never intended to make a video about.

It's a bit different from my normal videos, but one that I hope drives you to put greater emphasis on relationships and producing things of value for the people around you.

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'love life advice', 'love life', 'love advice', 'dating advice', 'los angeles', 'graffiti', 'how to get the guy']",PT4M14S,hd,false,89196,2322,223
822,XmVN8lNgZ2U,2014-06-27T20:40:27Z,Is His Divorce An Excuse?,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***

In this week's episode of LOVELife I take a question from Christie on dating a man who is in the midst of a divorce. She has spoken with him about committing, but after 5 months of dating, is yet to receive the investment she's looking for. Enjoy!

Video links at the end:

Is Marriage Realistic? https://www.youtube.com/watch?v=ucYwFnGebb8
Fear of Losing Him: https://www.youtube.com/watch?v=8uZ11Kx9ebs

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['gettheguy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life', 'love life advice', 'divorce', 'dealing with divorce', 'how to get the guy', 'i heart radio']",PT8M20S,hd,false,130660,1698,94
823,sd-R4pHwKiY,2014-06-22T00:58:27Z,Make Him Talk Dirty To You,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***

When you're in the bedroom with a guy you like, what are you feeling?

Arousal, desire, lust... all good things.

But in the back of your mind are you also feeling hesitant, timid or unsure?

In today's video I answer a question about sex and walk you through...

-- The technique of 'positive reinforcement' so in just 10 words you can get him to do *everything* you want

-- How to bring up dirty talk with a guy (something every guy secretly wants)

-- And how to show a guy how to please you without embarrassment


Video links at the end:
Sensational, Sexy, and Violent Media: https://www.youtube.com/watch?v=XPyrkR3__sg
3 Texting Secrets Men Can't Resist: https://www.youtube.com/watch?v=MLoFQLGPgik

***

Website: http://www.howtogettheguy.com
Facebook: http://www.facebook.com/CoachMatthewHussey
Twitter: http://www.twitter.com/MatthewHussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['sex', 'sex advice', 'get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life', 'love life advice', 'how to get the guy']",PT5M20S,hd,false,649368,6710,339
824,EuAPcyEX0F0,2014-06-20T15:00:06Z,Why Just Being Friends With Guys Will Keep You Single,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***

In this week's episode of LOVELife I talk about the women who say ""all my friends are guys"" and how doing this seeming removes someone from having to compete with other women. There's a danger of seeming arrogant when doing this and losing feminine energy. Enjoy!

Video links at the end:
Is Passion Overrated? https://www.youtube.com/watch?v=a5_RzEUe2QI
How To Make Friends As An Adult: https://www.youtube.com/watch?v=NyhdltEyJ5I

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['friends', 'being single', 'friends with guys', 'all my friends are guys', 'get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'relationship advice', 'love life advice', 'how to get the guy', 'IHeartRadio (Broadcast)']",PT5M1S,hd,false,402402,4519,525
825,MLoFQLGPgik,2014-06-15T01:00:01Z,"3 Texting Secrets Men Can't Resist - Matthew Hussey, Get The Guy","►► Confused about what to text him? Just copy & paste these 9 texts from dating expert Matthew Hussey ＞＞＞ http://www.9texts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice videos for you every Sunday.

▼
Confused about what to text him? Just copy and paste any of these 9 texts from dating expert Matthew Hussey --- http://bit.ly/1EpQNbm

These are literally 9 text messages you can copy from the guide and send right away to become the most intriguing woman in any guy's life.

If you have a friend you want something more with, a lover you want to commit to you, or a partner you want to reignite the spark with, these messages will help revive the situation.

Under each text I explain the male psychology as to why they work.

And you can get free, instant access here: http://www.9texts.com

Use these tonight to attract any man you choose!

▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey

►► FREE DOWNLOAD: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE DOWNLOAD: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com","['how to talk to men', 'how to text a man', 'texting', 'get the guy', 'how to get a guy to chase you', 'matthew hussy', 'dating advice', 'what men want', 'how to attract men', 'meet men', 'get him back', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'calling', 'love advice', 'relationships']",PT5M2S,hd,false,11577089,90717,4409
826,bIbjSOyNQ6c,2014-06-13T20:40:12Z,Too Afraid To Love?,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***

It's important to know that pain is part of any relationship, and in this week's episode of LOVELife I take a question from Christine about being vulnerable. Christine had been using her past experience as reason to shut herself off from fully experiencing relationships that followed. I show you how to turn bad relationships on their head by taking lessons from them to be even more prepared for the next. Enjoy!

Video links at the end:
Is Marriage Realistic? https://www.youtube.com/watch?v=ucYwFnGebb8
How Your Fear of Losing Him Is Actually Pushing Him Away: https://www.youtube.com/watch?v=8uZ11Kx9ebs

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'how to get the guy', 'i heart radio', 'relationship advice']",PT8M35S,hd,false,385768,7085,283
827,XPyrkR3__sg,2014-06-08T01:30:00Z,"Sensational, Sexy, and Violent Media","Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm
***

I've seen a lot of references recently to how the media is affecting how we think and behave.

We recently had the mass shooting in California, and a lot of blame is being put on mainstream culture for how it degrades women and treats them as objects.

We have Beyonce's new album which many people have rallied against, saying it's too sexually explicit, and that it overly sexualises everything for those who look up to her as a role model.

Every time something goes wrong we come back to the media and talk about the effect it's having on culture. 

In today's video I discuss the extent to which media really does effect our focus, and ask...

Can We Blame The Media?

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'media', 'shooting', 'beyonce']",PT6M19S,hd,false,44038,1050,93
828,cM4OVVOJc0U,2014-06-06T14:52:34Z,Stressed? Get Back Balance in Your Life,"Fast-forward your love life with my insider dating secrets. Click Here: http://www.gettheguy.co.uk/advice

***

Are you feeling stressed? Overwhelmed? Too much on? In this week's episode of LOVELife I take a call from Marie that centres on work/life balance, what to do when you have a conflict of priorities, and how to take back control by saying ""no"" to people.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'stressed', 'overwhelmed']",PT7M24S,hd,false,110879,1430,50
829,-CA4teISYY8,2014-06-01T02:00:01Z,"Overcome Social Anxiety in 3 Steps (Matthew Hussey, Get The Guy)","►► Get 10 years of growth in just 5 days. Learn how → http://www.MatthewHusseyRetreat.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
Have you ever found when you're asked to answer a question in front of a group of people, your heart rate immediately goes up?

Or when you walk into a party, right away you feel a sense of nerves and trepidation?

Or that when someone tells you you might have to give a speech or announcement, you seize up with fear at the very idea of it.

►► Deep down, you know there’s something missing in your love life, your career, or your personal life. GOOD NEWS - I have a proven method to transform your life in just 5 short days with me →
http://www.MatthewHusseyRetreat.com

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'retreat', 'matthew hussey retreat', 'dating advice for women', 'ready for love', 'confidence issues', 'build confidence', 'self esteem', 'Unleash the Power Within', 'tony robbins', 'date with destiny', 'personal dynamics', 'seminar', 'self help', 'coaching', 'training', 'women’s retreat', 'high value woman', 'social anxiety', 'how to overcome social anxiety', 'overcome social anxiety', 'overcoming social anxiety', 'get the guy', 'matt hussey', 'how to get the guy']",PT8M28S,hd,false,440465,11350,699
830,rC8X-SBF-40,2014-05-30T16:00:08Z,How To Be Sexy Without Sex Before Marriage,"Want coaching on a much deeper level? Take things to the next level: http://www.gettheguy.co.uk/retreat

***

In this week's episode of LOVELife I take a question from Crystal which leads to a discussion on how to be sexy without having sex. We also get into why you need to stop searching for your life-long partner and just focus on the first 5 minutes of the conversation. Enjoy!

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'sex before marriage']",PT10M41S,hd,false,542310,8639,526
831,-3QiFYvunz0,2014-05-24T23:05:10Z,This Secret Makes Work Feel Like Paradise,"Want coaching on a much deeper level? Take things to the next level: http://www.gettheguy.co.uk/retreat

***

Today I'm coming to you from Bora Bora.

I've not taken a holiday in a while, and so thought now that I am, I'd better do it right!

As well as holiday snaps (with some of the bluest water you've ever seen), in this week's video I share an important less on rekindling enjoyment in your life.

It's easy to suck the joy out of things you once loved by treating them like work.

If you've ever found yourself treating an old passion as a chore, this video is a must.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'secret to work', 'enjoy work', 'passion']",PT7M8S,hd,false,123488,3287,358
832,8uZ11Kx9ebs,2014-05-23T16:00:11Z,"How Your Fear of Losing Him Is Actually Pushing Him Away (Matthew Hussey, Get The Guy)","►► Get 10 years of growth in just 5 days. Learn how → http://www.MatthewHusseyRetreat.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
If you're in the same boat as Raquel and you don't uphold your standards, click here to find more about my 5 day Retreats: http://www.MatthewHusseyRetreat.com

***

In this week's episode of LOVELife I take a question from Raquel about a guy who's just not putting forward the idea of a relationship. We get into the difference between liking someone and respecting someone, holding standards for yourself, and the repercussions of being 'nice'. Enjoy!

►► Deep down, you know there’s something missing in your love life, your career, or your personal life. GOOD NEWS - I have a proven method to transform your life in just 5 short days with me →
http://www.MatthewHusseyRetreat.com

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","[""don't push him away"", 'pushing your man away', 'get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life', 'get a guy', 'how to get the guy', 'retreat', 'matthew hussey retreat', 'iheart radio', 'iheart', 'high value woman', 'personal growth', 'setting standards', 'how to be respected', 'matthew hussey fear of losing him', 'fear of losing him', 'matthew hussey standards', 'fear of losing someone', 'how your fear of losing him is actually pushing him away']",PT10M45S,hd,false,1419259,20138,668
833,C57n1J4LRZI,2014-05-18T02:54:03Z,What He Said to Me Made My Day! How Would You Have Reacted?,"Tell me about your boring heroes here! http://facebook.com/coachmatthewhussey

***

Today I want to share the story of a guy who got my attention with a BEAMING energy (so strong that I kept hearing about him for days from other people)...

From this man I was reminded of a lesson in how to immediately stand out in people's memories, and I tell you about the one character trait that's missing in 99.9% of people (that just so happens to be the #1 sexiest attribute you can have!).

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT4M52S,hd,false,127086,2530,161
834,Rnc_lyqP8oU,2014-05-16T05:14:57Z,"The Biggest Myth About Strong Women (Matthew Hussey, Get The Guy)","►► Confused about what to text him? Just copy & paste these 9 FREE texts → http://www.9Texts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
In this week's episode of LOVELife I take a caller through a gentle process of coaching to come around to the mindset that strength is allowing yourself to be served.

We talk about how relinquishing excessive independence in a relationship is like growing a team as a CEO, and how you can use this to make yourself more approachable.

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['myth about strong women', 'strong women', 'get the guy', 'matthew hussey', 'independent women', 'independent women and relationships', 'independent women and dating', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'first date', 'mathew hussey', 'how to tell if a guy likes you', 'how to flirt with a guy', 'how to know if a guy likes you', 'get the guy matthew hussey', 'long distance relationship', 'matthew hussey how to tell if a guy likes you']",PT9M27S,hd,false,381859,5285,266
835,FqsTN9PBU6g,2014-05-11T01:13:15Z,Crush Your Scarcity Mindset With This...,"Get all my updates you're missing here: http://facebook.com/coachmatthewhussey

***

If you're like most of the women I coach, you're looking at attraction the wrong way.

You're asking a question that is forcing you to make compromises and that leads guys to lose their respect for you.

I see so many women who are hung up on ""one guy"", and if that's you, you need to see this video...

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'scarcity mindset', 'one guy']",PT4M50S,hd,false,303043,8341,371
836,FNumprhNCFw,2014-05-09T17:53:09Z,"How to Get Over a Breakup - Ask Yourself This Question First Matthew Hussey, Get The Guy","►► Want to get him back? Follow the 4 easy techniques in my FREE guide → http://MakeHimYoursAgain.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice videos for you every Sunday.

▼
You're invited to get my private insider dating tips. Click Here: http://www.gettheguy.co.uk/advice

In this week's episode of LOVELife I take a call on how to get over a breakup (and how to act when you need to be around that guy).

►► FREE DOWNLOAD: “4 Foolproof Tricks to Get Him Begging to Take You Back” → http://MakeHimYoursAgain.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['how to get over a breakup', 'i want him back', 'breakup', 'we broke up', 'do you want him back', 'ex boyfriend', 'getting over your ex', 'get your ex back', 'get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'how to forget him', 'get him back', 'broken heart', 'iheart', 'iheart radio', 'how to get over a break up', 'getting over a break up', 'matthew hussey break up', 'break up', 'breakups', 'get over a break up']",PT9M1S,hd,false,1533865,21281,996
837,rKDQcvtb2wE,2014-05-04T02:00:02Z,My #1 Tip for Getting Whatever You Want,"Find out more about my 5-day Florida Retreat program here: http://www.gettheguy.co.uk/retreat

***

In my video for you today, I confess something a little embarrassing...

It has to do with how success early in my career lead me to lose sight of one of the key secrets that got me that success in the first place.

I explain how I got back on track and show you how you can use this same simple, yet incredibly powerful secret to get whatever you most want in your own life...

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'getting whatever you want']",PT8M6S,hd,false,439400,6423,276
838,drewW7UiGtc,2014-05-02T13:42:35Z,"3 Ways To Stay Sexy While Arguing (Matthew Hussey, Get The Guy)","►► Confused about what to text him? Just copy & paste these 9 FREE texts → http://www.9Texts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
In this video I cover the topic of how to argue in a charming manner.

I argue that you should strive to be respected instead of likeable, and share 3 tips to help make that happen.

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'mathew hussey', 'matthew hussy', 'matthew hussey get the guy', 'how to stay sexy while arguing', 'how to tell if a guy likes you', 'how to know if a guy likes you', 'matthew hussey how to tell if a guy likes you', 'get the guy matthew hussey', 'matthew hussey secrets of attraction', 'long distance relationship']",PT6M45S,hd,false,475016,5748,177
839,_ii_I6K4-HI,2014-04-27T01:12:38Z,Meet My Mum (Behind The Scenes Video),"Only two Retreat programs left this year, which are quickly filling up! Places are available on application only. Find out more about the program and register your interest:

http://www.gettheguy.co.uk/lifestyle-retreat-flr/

***

I'm in Florida right now gearing up for Day 1 of my Retreat program that's about to start. 

For this week's video we're hanging out by the pool with my mum.

Two weeks ago I shared a sage piece of advice she once gave me on becoming immune to negative people.

This week I want to take you behind-the-scenes, and for you hear straight from mum on what to do when you feel you've lost your purpose, and how you can get through hard times.

For those of you who have been following my brother Stephen's articles on the blog, he also makes a guest appearance.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'matthew hussey mum']",PT4M34S,hd,false,109428,2082,306
840,btPBVABbblA,2014-04-25T15:30:41Z,The Secret To Finding Your Career Passion,"If this is what we can get into on 5 minutes on radio, imagine what we could do together over 5 DAYS in person on one of my Retreats... http://www.gettheguy.co.uk/Retreat

***

Episode 100 of LOVELife! That came around quick!

To mark the occasion we have a question from a listener on finding your career passion.

A few members of my team have said that this is their favourite episode to date, and I think you're really going to like it.


Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['finding your passion', 'passion', 'passion myth', 'get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT6M16S,hd,false,170190,5147,263
841,lYMt2CHm_Kw,2014-04-20T04:30:01Z,5 Surprising Love Lessons From Disney's Frozen,"Confused about what to text him? Just copy and paste any of these 9 texts - http://bit.ly/1EpQNbm

***
Jameson and I have cooked up something a little different for you this Sunday...

We've decided to start a new concept, giving you our take on movies, and covering the lessons on life and love that they teach us.

Being Disney fans, we thought where better to start than with the recent hit Frozen.

If you haven't seen the film, now's your chance to. And if you have, this might give you a very different take on it...

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'disney', 'Disney', 'Disney Channel (Organization)', 'Frozen', 'Frozen Disney', 'Frozen Disney Film']",PT9M44S,hd,false,240045,6191,430
842,lhc_5GaqOsI,2014-04-18T17:59:52Z,Facebook Relationship Status - How to Change it Without Scaring Him Off,"Do you know the formula for getting a man to love you? Get It Here: http://www.gettheguy.co.uk/advice

***

In this week's episode of LOVELife I discuss the importance of Facebook statuses, and whether or not you should bring it up with a guy you're with.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'facebook', 'Facebook (Website)', 'facebook relationship status', 'Male (Gender)']",PT6M7S,hd,false,49715,746,66
843,a0fWdnwz6vA,2014-04-13T02:57:41Z,How To Make Yourself Immune To Negative People,"Come see me on tour! Grab your tickets here... http://www.gettheguy.co.uk/tour

***

One of the most attractive traits we have is our energy.

An amazing energy is something that all men look for in a partner, and something we should all strive to cultivate.

The best way to develop such an energy is to get around incredible people who will bring you up to their level. 'You are the average of the 5 people that you spend most time with' as the old saying goes... however, spending your entire day around incredible people isn't always in our control.

Whether at work, out at a restaurant, or waiting in line at the bank, we're constantly in situations where the people around us have power to influence our state.

It's inevitable we'll be around negativity, and so today I want to ask:

How can you make yourself IMMUNE to negative energy?

***

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'matthew hussey car', 'jameson', 'negative people', 'vampires']",PT5M24S,hd,false,246534,5059,308
844,ucYwFnGebb8,2014-04-11T16:30:03Z,Does Optimism Kill Relationships?,"Fast-forward your love life with my insider dating secrets. Click Here: http://www.gettheguy.co.uk/advice

***

How does our outlook and expectation affect a relationship? There's a deep philosophic undertone to today's video, where we discuss optimism and pessimism, and where I think a lot of people go wrong.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT5M31S,hd,false,108665,2093,137
845,O9nmemwrCWM,2014-04-06T01:05:39Z,Is The Internet Bad For Your Social Life?,"Come see me live on the Get The Guy Tour! http://www.gettheguy.co.uk/tour/

***

Do you ever feel like you're missing out on the best parts of life?

That 'connection' isn't what it used to be?

Or that technology has created distance between you and people you were once close to?

In this week's video we ask: Is The Internet Bad For Your Social Life? And discuss what can be done about it.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'social notworking', 'social networking', 'internet bad for social life', 'media fasting']",PT5M14S,hd,false,49544,1147,86
846,pqpYAm1xnsw,2014-04-05T08:00:02Z,Get The Guy Tour *Special Announcement*,"Toronto, London, Dublin, New York, Chicago -- *Get Your Tickets*: http://www.gettheguy.co.uk/tour

Toronto -- 31st May
London -- 14th June
Dublin -- 15th June
New York -- 19th July 
Chicago -- 20th July","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy', 'get the guy tour', 'get the guy world tour']",PT1M47S,hd,false,11499,158,50
847,gIUlycDgaAw,2014-04-04T19:05:46Z,Is It Okay To Date A Co-Worker?,"Do you know the formula for getting a man to love you? Get It Here: http://www.gettheguy.co.uk/advice

***

In this week's video episode of 'LoveLife' we ask: Is It Okay To Date A Co-Worker?

We talk statistics on couples that have met at work and the insular nature of most people's lives.

Website: http://howtogettheguy.com
Facebook: https://facebook.com/CoachMatthewHussey
Twitter: https://twitter.com/matthewhussey
Subscribe: http://www.youtube.com/user/gettheguyteam","['get the guy', 'matthew hussey', 'matt hussey', 'dating advice', 'love advice', 'love life advice', 'love life', 'get a guy', 'how to get the guy']",PT6M15S,hd,false,173695,2112,209
